SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496277.5   NPRNTI= 5   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             4.66E-16  1.35E-16  5.03E-17  1.83E-17  4.71E-18  1.68E-18  5.95E-19  1.51E-19  5.33E-20
    34       1.09E-13  7.67E-14  4.78E-14  3.29E-14  2.22E-14  1.23E-14  7.28E-15  3.93E-15  1.48E-15  6.34E-16
             2.52E-16  6.94E-17  2.53E-17  9.08E-18  2.32E-18  8.23E-19  2.92E-19  7.38E-20  2.61E-20
    35       6.39E-14  4.48E-14  2.76E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.82E-15  6.28E-16  2.55E-16
             9.75E-17  2.60E-17  9.37E-18  3.34E-18  8.51E-19  3.01E-19  1.07E-19  2.70E-20  9.55E-21
    36       1.93E-14  1.35E-14  8.25E-15  5.52E-15  3.53E-15  1.75E-15  9.20E-16  4.34E-16  1.39E-16  5.43E-17
             2.03E-17  5.31E-18  1.90E-18  6.77E-19  1.72E-19  6.08E-20  2.15E-20  5.45E-21  1.93E-21
    37       6.20E-16  4.36E-16  2.71E-16  1.85E-16  1.24E-16  6.68E-17  3.78E-17  1.89E-17  6.97E-18  5.39E-18
             6.98E-18  1.03E-17  1.29E-17  1.56E-17  1.79E-17  1.78E-17  1.62E-17  1.23E-17  8.62E-18
    38       5.50E-14  3.89E-14  2.45E-14  1.73E-14  1.21E-14  7.51E-15  5.15E-15  3.44E-15  1.91E-15  1.14E-15
             6.36E-16  2.60E-16  1.28E-16  7.84E-17  6.86E-17  6.50E-17  5.30E-17  3.09E-17  1.70E-17
    39       2.77E-15  1.95E-15  1.21E-15  8.30E-16  5.61E-16  3.38E-16  2.65E-16  2.81E-16  4.17E-16  5.51E-16
             6.45E-16  6.30E-16  5.06E-16  3.38E-16  1.55E-16  7.40E-17  3.23E-17  9.81E-18  3.78E-18
    40       9.18E-14  6.48E-14  4.08E-14  2.86E-14  1.99E-14  1.20E-14  7.95E-15  4.99E-15  2.41E-15  1.25E-15
             5.93E-16  1.96E-16  7.91E-17  3.06E-17  8.31E-18  3.03E-18  1.09E-18  2.79E-19  9.90E-20
    41       1.03E-13  7.26E-14  4.55E-14  3.17E-14  2.17E-14  1.26E-14  7.88E-15  4.56E-15  1.91E-15  8.83E-16
             3.73E-16  1.08E-16  4.02E-17  1.46E-17  3.76E-18  1.34E-18  4.75E-19  1.20E-19  4.26E-20
    42       9.91E-14  6.97E-14  4.34E-14  2.99E-14  2.01E-14  1.12E-14  6.61E-15  3.56E-15  1.34E-15  5.74E-16
             2.29E-16  6.28E-17  2.29E-17  8.22E-18  2.10E-18  7.45E-19  2.64E-19  6.68E-20  2.36E-20
    43       7.34E-14  5.15E-14  3.18E-14  2.16E-14  1.42E-14  7.48E-15  4.17E-15  2.10E-15  7.22E-16  2.92E-16
             1.12E-16  2.99E-17  1.08E-17  3.84E-18  9.77E-19  3.46E-19  1.22E-19  3.10E-20  1.10E-20
    44       3.74E-14  2.61E-14  1.59E-14  1.07E-14  6.82E-15  3.38E-15  1.78E-15  8.39E-16  2.69E-16  1.05E-16
             3.92E-17  1.03E-17  3.68E-18  1.31E-18  3.32E-19  1.18E-19  4.16E-20  1.05E-20  3.72E-21
    45       9.82E-15  6.83E-15  4.11E-15  2.70E-15  1.67E-15  7.80E-16  3.88E-16  1.74E-16  5.27E-17  2.00E-17
             7.35E-18  1.91E-18  6.80E-19  2.41E-19  6.12E-20  2.17E-20  7.66E-21  1.94E-21  6.85E-22
    46       5.16E-16  3.62E-16  2.24E-16  1.53E-16  1.02E-16  5.41E-17  3.03E-17  1.50E-17  5.43E-18  3.95E-18
             4.89E-18  7.02E-18  8.77E-18  1.06E-17  1.21E-17  1.20E-17  1.08E-17  8.25E-18  5.76E-18
    47       4.05E-14  2.86E-14  1.80E-14  1.27E-14  8.90E-15  5.49E-15  3.74E-15  2.49E-15  1.36E-15  8.12E-16
             4.50E-16  1.82E-16  8.98E-17  5.48E-17  4.78E-17  4.51E-17  3.66E-17  2.13E-17  1.17E-17
    48       2.83E-15  1.98E-15  1.22E-15  8.31E-16  5.50E-16  3.09E-16  2.17E-16  2.05E-16  2.91E-16  3.87E-16
             4.55E-16  4.46E-16  3.59E-16  2.40E-16  1.10E-16  5.29E-17  2.31E-17  7.01E-18  2.71E-18
    49       7.06E-14  4.98E-14  3.14E-14  2.20E-14  1.53E-14  9.24E-15  6.09E-15  3.82E-15  1.84E-15  9.54E-16
             4.52E-16  1.49E-16  6.02E-17  2.33E-17  6.36E-18  2.32E-18  8.36E-19  2.14E-19  7.61E-20
    50       8.31E-14  5.85E-14  3.66E-14  2.55E-14  1.75E-14  1.01E-14  6.33E-15  3.66E-15  1.53E-15  7.05E-16
             2.97E-16  8.60E-17  3.20E-17  1.17E-17  3.00E-18  1.07E-18  3.79E-19  9.60E-20  3.40E-20
    51       8.61E-14  6.06E-14  3.77E-14  2.60E-14  1.75E-14  9.70E-15  5.73E-15  3.09E-15  1.16E-15  4.97E-16
             1.98E-16  5.43E-17  1.98E-17  7.11E-18  1.82E-18  6.44E-19  2.28E-19  5.78E-20  2.04E-20
    52       7.32E-14  5.13E-14  3.17E-14  2.16E-14  1.42E-14  7.46E-15  4.16E-15  2.09E-15  7.19E-16  2.91E-16
             1.11E-16  2.97E-17  1.07E-17  3.82E-18  9.72E-19  3.44E-19  1.22E-19  3.09E-20  1.09E-20
    53       4.80E-14  3.35E-14  2.05E-14  1.37E-14  8.76E-15  4.35E-15  2.28E-15  1.08E-15  3.45E-16  1.35E-16
             5.03E-17  1.32E-17  4.72E-18  1.68E-18  4.26E-19  1.51E-19  5.34E-20  1.35E-20  4.78E-21
    54       2.16E-14  1.50E-14  9.05E-15  5.94E-15  3.68E-15  1.72E-15  8.54E-16  3.82E-16  1.16E-16  4.40E-17
             1.62E-17  4.19E-18  1.49E-18  5.31E-19  1.35E-19  4.76E-20  1.68E-20  4.26E-21  1.51E-21
    55       5.01E-15  3.47E-15  2.06E-15  1.32E-15  7.91E-16  3.47E-16  1.64E-16  7.02E-17  2.04E-17  7.62E-18
             2.77E-18  7.13E-19  2.54E-19  8.99E-20  2.28E-20  8.06E-21  2.85E-21  7.22E-22  2.55E-22

   INREP
   -----
     3       8.45E-12  5.97E-12  3.77E-12  2.66E-12  1.87E-12  1.17E-12  8.13E-13  5.55E-13  3.23E-13  2.11E-13
             1.44E-13  1.04E-13  8.64E-14  6.59E-14  3.96E-14  2.51E-14  1.52E-14  7.11E-15  3.68E-15
     4       1.35E-12  9.52E-13  6.01E-13  4.24E-13  2.99E-13  1.87E-13  1.31E-13  9.08E-14  5.58E-14  3.88E-14
             2.75E-14  1.78E-14  1.25E-14  8.50E-15  5.21E-15  3.74E-15  2.66E-15  1.54E-15  9.07E-16
     5       8.51E-13  6.01E-13  3.79E-13  2.66E-13  1.86E-13  1.14E-13  7.77E-14  5.16E-14  2.92E-14  1.90E-14
             1.27E-14  7.79E-15  5.32E-15  3.52E-15  2.03E-15  1.38E-15  9.39E-16  5.20E-16  3.00E-16
     6       6.83E-13  4.82E-13  3.03E-13  2.12E-13  1.47E-13  8.86E-14  5.85E-14  3.73E-14  1.96E-14  1.19E-14
             7.44E-15  4.28E-15  2.85E-15  1.84E-15  1.02E-15  6.73E-16  4.46E-16  2.42E-16  1.38E-16
     7       5.89E-13  4.15E-13  2.61E-13  1.82E-13  1.25E-13  7.39E-14  4.77E-14  2.94E-14  1.45E-14  8.32E-15
             4.91E-15  2.66E-15  1.72E-15  1.09E-15  5.90E-16  3.81E-16  2.48E-16  1.32E-16  7.46E-17
     8       5.24E-13  3.69E-13  2.31E-13  1.60E-13  1.10E-13  6.35E-14  4.00E-14  2.40E-14  1.13E-14  6.19E-15
             3.49E-15  1.80E-15  1.14E-15  7.07E-16  3.75E-16  2.38E-16  1.53E-16  8.03E-17  4.51E-17
     9       4.73E-13  3.33E-13  2.07E-13  1.43E-13  9.73E-14  5.54E-14  3.43E-14  2.00E-14  9.03E-15  4.79E-15
             2.60E-15  1.28E-15  7.92E-16  4.86E-16  2.53E-16  1.59E-16  1.01E-16  5.27E-17  2.95E-17
    10       4.31E-13  3.03E-13  1.88E-13  1.30E-13  8.72E-14  4.88E-14  2.96E-14  1.69E-14  7.38E-15  3.81E-15
             2.01E-15  9.53E-16  5.77E-16  3.50E-16  1.80E-16  1.12E-16  7.06E-17  3.64E-17  2.02E-17
    11       3.96E-13  2.78E-13  1.72E-13  1.18E-13  7.88E-14  4.33E-14  2.58E-14  1.45E-14  6.14E-15  3.09E-15
             1.59E-15  7.32E-16  4.36E-16  2.62E-16  1.33E-16  8.13E-17  5.06E-17  2.59E-17  1.44E-17
    12       3.67E-13  2.57E-13  1.59E-13  1.08E-13  7.15E-14  3.87E-14  2.27E-14  1.25E-14  5.17E-15  2.56E-15
             1.29E-15  5.77E-16  3.39E-16  2.01E-16  1.01E-16  6.14E-17  3.81E-17  1.94E-17  1.07E-17
    13       3.41E-13  2.39E-13  1.47E-13  9.94E-14  6.52E-14  3.47E-14  2.01E-14  1.09E-14  4.41E-15  2.14E-15
             1.06E-15  4.63E-16  2.67E-16  1.57E-16  7.78E-17  4.72E-17  2.91E-17  1.48E-17  8.16E-18
    14       3.18E-13  2.23E-13  1.36E-13  9.18E-14  5.97E-14  3.13E-14  1.79E-14  9.53E-15  3.79E-15  1.82E-15
             8.83E-16  3.79E-16  2.16E-16  1.26E-16  6.16E-17  3.71E-17  2.28E-17  1.15E-17  6.34E-18
    15       2.98E-13  2.08E-13  1.27E-13  8.51E-14  5.49E-14  2.84E-14  1.60E-14  8.40E-15  3.28E-15  1.55E-15
             7.45E-16  3.13E-16  1.76E-16  1.02E-16  5.00E-17  2.99E-17  1.83E-17  9.21E-18  5.05E-18
    16       2.81E-13  1.96E-13  1.19E-13  7.92E-14  5.06E-14  2.58E-14  1.43E-14  7.45E-15  2.87E-15  1.34E-15
             6.36E-16  2.63E-16  1.46E-16  8.32E-17  4.04E-17  2.43E-17  1.49E-17  7.49E-18  4.11E-18
    17       2.65E-13  1.84E-13  1.11E-13  7.38E-14  4.68E-14  2.35E-14  1.29E-14  6.64E-15  2.52E-15  1.17E-15
             5.48E-16  2.23E-16  1.23E-16  6.99E-17  3.38E-17  2.02E-17  1.23E-17  6.14E-18  3.24E-18
    18       2.51E-13  1.74E-13  1.05E-13  6.90E-14  4.34E-14  2.15E-14  1.17E-14  5.95E-15  2.23E-15  1.02E-15
             4.76E-16  1.92E-16  1.06E-16  6.01E-17  2.90E-17  1.72E-17  1.04E-17  5.13E-18  2.69E-18
    19       2.38E-13  1.65E-13  9.88E-14  6.46E-14  4.03E-14  1.97E-14  1.06E-14  5.35E-15  1.99E-15  9.03E-16
             4.16E-16  1.64E-16  8.90E-17  4.98E-17  2.37E-17  1.40E-17  8.46E-18  4.17E-18  2.17E-18
    20       2.26E-13  1.57E-13  9.33E-14  6.07E-14  3.76E-14  1.82E-14  9.68E-15  4.83E-15  1.77E-15  8.02E-16
             3.67E-16  1.44E-16  7.77E-17  4.33E-17  2.04E-17  1.21E-17  7.31E-18  3.60E-18  1.86E-18
    21       2.16E-13  1.49E-13  8.83E-14  5.71E-14  3.51E-14  1.67E-14  8.84E-15  4.38E-15  1.59E-15  7.15E-16
             3.24E-16  1.26E-16  6.81E-17  3.82E-17  1.80E-17  1.05E-17  6.33E-18  3.13E-18  1.71E-18
    22       2.06E-13  1.42E-13  8.37E-14  5.38E-14  3.28E-14  1.55E-14  8.10E-15  3.98E-15  1.43E-15  6.40E-16
             2.88E-16  1.11E-16  5.97E-17  3.33E-17  1.56E-17  9.11E-18  5.47E-18  2.70E-18  1.46E-18
    23       1.97E-13  1.36E-13  7.96E-14  5.08E-14  3.07E-14  1.43E-14  7.44E-15  3.63E-15  1.30E-15  5.75E-16
             2.58E-16  9.87E-17  5.26E-17  2.92E-17  1.36E-17  7.94E-18  4.76E-18  2.34E-18  1.26E-18
    24       1.89E-13  1.30E-13  7.57E-14  4.80E-14  2.89E-14  1.33E-14  6.86E-15  3.32E-15  1.18E-15  5.20E-16
             2.32E-16  8.81E-17  4.67E-17  2.58E-17  1.20E-17  6.97E-18  4.17E-18  2.04E-18  1.10E-18
    25       1.81E-13  1.24E-13  7.21E-14  4.55E-14  2.71E-14  1.24E-14  6.33E-15  3.05E-15  1.07E-15  4.72E-16
             2.09E-16  7.89E-17  4.16E-17  2.29E-17  1.06E-17  6.14E-18  3.67E-18  1.80E-18  9.62E-19
    26       1.74E-13  1.19E-13  6.87E-14  4.31E-14  2.55E-14  1.15E-14  5.86E-15  2.80E-15  9.81E-16  4.29E-16
             1.90E-16  7.09E-17  3.72E-17  2.04E-17  9.41E-18  5.44E-18  3.24E-18  1.59E-18  8.47E-19
    27       1.67E-13  1.14E-13  6.56E-14  4.09E-14  2.41E-14  1.08E-14  5.44E-15  2.59E-15  9.00E-16  3.92E-16
             1.72E-16  6.40E-17  3.34E-17  1.83E-17  8.40E-18  4.85E-18  2.88E-18  1.41E-18  7.50E-19
    28       1.61E-13  1.10E-13  6.27E-14  3.89E-14  2.27E-14  1.01E-14  5.06E-15  2.39E-15  8.27E-16  3.59E-16
             1.57E-16  5.81E-17  3.02E-17  1.64E-17  7.53E-18  4.34E-18  2.58E-18  1.25E-18  6.67E-19
    29       1.55E-13  1.05E-13  5.99E-14  3.70E-14  2.15E-14  9.46E-15  4.72E-15  2.22E-15  7.62E-16  3.30E-16
             1.44E-16  5.28E-17  2.73E-17  1.48E-17  6.78E-18  3.90E-18  2.31E-18  1.12E-18  5.95E-19
    30       1.50E-13  1.01E-13  5.74E-14  3.52E-14  2.03E-14  8.88E-15  4.40E-15  2.06E-15  7.04E-16  3.03E-16
             1.32E-16  4.82E-17  2.49E-17  1.35E-17  6.13E-18  3.52E-18  2.08E-18  1.01E-18  5.34E-19
    31       1.45E-13  9.77E-14  5.50E-14  3.36E-14  1.93E-14  8.35E-15  4.11E-15  1.92E-15  6.52E-16  2.80E-16
             1.21E-16  4.41E-17  2.27E-17  1.22E-17  5.56E-18  3.18E-18  1.88E-18  9.10E-19  4.81E-19
    32       1.40E-13  9.42E-14  5.27E-14  3.20E-14  1.83E-14  7.86E-15  3.85E-15  1.79E-15  6.05E-16  2.59E-16
             1.12E-16  4.05E-17  2.07E-17  1.12E-17  5.06E-18  2.89E-18  1.71E-18  8.24E-19  4.34E-19
    33       1.35E-13  9.08E-14  5.06E-14  3.06E-14  1.74E-14  7.40E-15  3.61E-15  1.67E-15  5.63E-16  2.40E-16
             1.03E-16  3.73E-17  1.90E-17  1.02E-17  4.61E-18  2.63E-18  1.55E-18  7.48E-19  3.93E-19
    34       1.31E-13  8.77E-14  4.86E-14  2.92E-14  1.65E-14  6.98E-15  3.39E-15  1.56E-15  5.24E-16  2.23E-16
             9.59E-17  3.44E-17  1.75E-17  9.36E-18  4.22E-18  2.41E-18  1.42E-18  6.81E-19  3.57E-19
    35       1.27E-13  8.48E-14  4.68E-14  2.80E-14  1.57E-14  6.60E-15  3.19E-15  1.46E-15  4.89E-16  2.08E-16
             8.90E-17  3.18E-17  1.61E-17  8.60E-18  3.87E-18  2.20E-18  1.30E-18  6.21E-19  3.25E-19
    36       1.23E-13  8.20E-14  4.50E-14  2.68E-14  1.49E-14  6.24E-15  3.00E-15  1.37E-15  4.57E-16  1.94E-16
             8.28E-17  2.94E-17  1.49E-17  7.93E-18  3.56E-18  2.02E-18  1.19E-18  5.69E-19  2.97E-19
    37       1.19E-13  7.93E-14  4.33E-14  2.56E-14  1.42E-14  5.91E-15  2.83E-15  1.29E-15  4.28E-16  1.81E-16
             7.71E-17  2.73E-17  1.38E-17  7.32E-18  3.28E-18  1.86E-18  1.09E-18  5.22E-19  2.72E-19
    38       1.16E-13  7.68E-14  4.17E-14  2.46E-14  1.36E-14  5.60E-15  2.68E-15  1.21E-15  4.01E-16  1.69E-16
             7.20E-17  2.54E-17  1.28E-17  6.77E-18  3.02E-18  1.71E-18  1.01E-18  4.80E-19  2.49E-19
    39       1.13E-13  7.44E-14  4.02E-14  2.36E-14  1.30E-14  5.32E-15  2.53E-15  1.14E-15  3.77E-16  1.59E-16
             6.73E-17  2.37E-17  1.19E-17  6.28E-18  2.80E-18  1.59E-18  9.29E-19  4.42E-19  2.29E-19
    40       1.09E-13  7.21E-14  3.87E-14  2.26E-14  1.24E-14  5.05E-15  2.39E-15  1.08E-15  3.55E-16  1.49E-16
             6.31E-17  2.21E-17  1.11E-17  5.84E-18  2.60E-18  1.47E-18  8.60E-19  4.08E-19  2.11E-19
    41       1.06E-13  6.99E-14  3.74E-14  2.17E-14  1.18E-14  4.80E-15  2.27E-15  1.02E-15  3.34E-16  1.40E-16
             5.92E-17  2.07E-17  1.03E-17  5.44E-18  2.42E-18  1.36E-18  7.97E-19  3.78E-19  1.95E-19
    42       1.04E-13  6.78E-14  3.61E-14  2.09E-14  1.13E-14  4.57E-15  2.15E-15  9.65E-16  3.15E-16  1.32E-16
             5.56E-17  1.94E-17  9.65E-18  5.08E-18  2.25E-18  1.27E-18  7.41E-19  3.50E-19  1.80E-19
    43       1.01E-13  6.59E-14  3.49E-14  2.01E-14  1.09E-14  4.36E-15  2.04E-15  9.14E-16  2.97E-16  1.24E-16
             5.23E-17  1.82E-17  9.03E-18  4.74E-18  2.10E-18  1.18E-18  6.90E-19  3.25E-19  1.67E-19
    44       9.82E-14  6.40E-14  3.37E-14  1.94E-14  1.04E-14  4.15E-15  1.94E-15  8.66E-16  2.81E-16  1.17E-16
             4.93E-17  1.71E-17  8.47E-18  4.44E-18  1.96E-18  1.10E-18  6.43E-19  3.03E-19  1.55E-19
    45       9.56E-14  6.22E-14  3.26E-14  1.87E-14  9.98E-15  3.96E-15  1.85E-15  8.22E-16  2.66E-16  1.11E-16
             4.65E-17  1.61E-17  7.95E-18  4.16E-18  1.83E-18  1.03E-18  6.01E-19  2.82E-19  1.44E-19
    46       9.32E-14  6.05E-14  3.16E-14  1.80E-14  9.58E-15  3.79E-15  1.76E-15  7.80E-16  2.52E-16  1.05E-16
             4.39E-17  1.51E-17  7.47E-18  3.90E-18  1.72E-18  9.66E-19  5.61E-19  2.63E-19  1.34E-19
    47       9.09E-14  5.88E-14  3.06E-14  1.73E-14  9.20E-15  3.62E-15  1.68E-15  7.42E-16  2.39E-16  9.91E-17
             4.15E-17  1.43E-17  7.04E-18  3.67E-18  1.61E-18  9.05E-19  5.26E-19  2.46E-19  1.25E-19
    48       8.87E-14  5.72E-14  2.96E-14  1.67E-14  8.84E-15  3.46E-15  1.60E-15  7.06E-16  2.27E-16  9.40E-17
             3.93E-17  1.35E-17  6.63E-18  3.45E-18  1.51E-18  8.50E-19  4.93E-19  2.30E-19  1.17E-19
    49       8.65E-14  5.57E-14  2.87E-14  1.61E-14  8.50E-15  3.31E-15  1.53E-15  6.72E-16  2.16E-16  8.92E-17
             3.72E-17  1.28E-17  6.26E-18  3.25E-18  1.42E-18  7.98E-19  4.63E-19  2.15E-19  1.09E-19
    50       8.45E-14  5.42E-14  2.78E-14  1.56E-14  8.17E-15  3.17E-15  1.46E-15  6.41E-16  2.05E-16  8.47E-17
             3.53E-17  1.21E-17  5.91E-18  3.07E-18  1.34E-18  7.51E-19  4.35E-19  2.02E-19  1.02E-19
    51       8.25E-14  5.28E-14  2.69E-14  1.50E-14  7.86E-15  3.04E-15  1.39E-15  6.11E-16  1.95E-16  8.05E-17
             3.35E-17  1.14E-17  5.59E-18  2.90E-18  1.27E-18  7.08E-19  4.10E-19  1.90E-19  9.56E-20
    52       8.06E-14  5.14E-14  2.61E-14  1.45E-14  7.57E-15  2.92E-15  1.33E-15  5.84E-16  1.86E-16  7.66E-17
             3.18E-17  1.08E-17  5.29E-18  2.74E-18  1.19E-18  6.68E-19  3.86E-19  1.78E-19  8.97E-20
    53       7.87E-14  5.01E-14  2.53E-14  1.40E-14  7.30E-15  2.80E-15  1.28E-15  5.58E-16  1.77E-16  7.30E-17
             3.03E-17  1.03E-17  5.01E-18  2.59E-18  1.13E-18  6.30E-19  3.64E-19  1.68E-19  8.42E-20
    54       7.69E-14  4.89E-14  2.46E-14  1.36E-14  7.03E-15  2.69E-15  1.22E-15  5.33E-16  1.69E-16  6.95E-17
             2.88E-17  9.78E-18  4.76E-18  2.45E-18  1.07E-18  5.96E-19  3.44E-19  1.58E-19  7.91E-20
    55       7.52E-14  4.76E-14  2.39E-14  1.31E-14  6.78E-15  2.58E-15  1.17E-15  5.10E-16  1.62E-16  6.63E-17
             2.75E-17  9.30E-18  4.52E-18  2.33E-18  1.01E-18  5.64E-19  3.25E-19  1.49E-19  7.45E-20
    56       7.36E-14  4.65E-14  2.32E-14  1.27E-14  6.54E-15  2.48E-15  1.12E-15  4.89E-16  1.55E-16  6.33E-17
             2.62E-17  8.85E-18  4.29E-18  2.21E-18  9.59E-19  5.34E-19  3.08E-19  1.41E-19  7.01E-20
    57       6.75E-14  4.22E-14  2.07E-14  1.12E-14  5.70E-15  2.13E-15  9.58E-16  4.14E-16  1.30E-16  5.30E-17
             2.18E-17  7.33E-18  3.54E-18  1.81E-18  7.83E-19  4.35E-19  2.49E-19  1.13E-19  5.57E-20
    58       5.97E-14  3.68E-14  1.76E-14  9.39E-15  4.69E-15  1.72E-15  7.66E-16  3.28E-16  1.02E-16  4.14E-17
             1.70E-17  5.65E-18  2.71E-18  1.38E-18  5.91E-19  3.27E-19  1.87E-19  8.31E-20  4.06E-20
    59       5.32E-14  3.23E-14  1.52E-14  7.94E-15  3.91E-15  1.42E-15  6.23E-16  2.65E-16  8.18E-17  3.31E-17
             1.35E-17  4.45E-18  2.12E-18  1.07E-18  4.57E-19  2.52E-19  1.43E-19  6.27E-20  3.02E-20
    60       4.61E-14  2.75E-14  1.26E-14  6.45E-15  3.12E-15  1.11E-15  4.84E-16  2.04E-16  6.24E-17  2.51E-17
             1.02E-17  3.33E-18  1.57E-18  7.91E-19  3.35E-19  1.84E-19  1.03E-19  4.45E-20  2.12E-20
    61       4.02E-14  2.36E-14  1.05E-14  5.32E-15  2.54E-15  8.89E-16  3.84E-16  1.60E-16  4.88E-17  1.95E-17
             7.88E-18  2.56E-18  1.20E-18  6.01E-19  2.53E-19  1.39E-19  7.92E-20  3.66E-20  1.86E-20
    62       3.33E-14  1.91E-14  8.26E-15  4.08E-15  1.91E-15  6.57E-16  2.80E-16  1.16E-16  3.50E-17  1.39E-17
             5.60E-18  1.80E-18  8.39E-19  4.16E-19  1.74E-19  9.49E-20  5.38E-20  2.46E-20  1.23E-20
    63       2.68E-14  1.50E-14  6.27E-15  3.03E-15  1.39E-15  4.69E-16  1.98E-16  8.13E-17  2.43E-17  9.61E-18
             3.84E-18  1.22E-18  5.65E-19  2.78E-19  1.15E-19  6.26E-20  3.53E-20  1.58E-20  7.82E-21
    64       1.94E-14  1.05E-14  4.18E-15  1.96E-15  8.82E-16  2.90E-16  1.20E-16  4.89E-17  1.45E-17  5.68E-18
             2.25E-18  7.09E-19  3.24E-19  1.58E-19  6.48E-20  3.49E-20  1.95E-20  8.47E-21  4.08E-21
    65       1.51E-14  7.90E-15  3.06E-15  1.41E-15  6.23E-16  2.01E-16  8.30E-17  3.35E-17  9.80E-18  3.83E-18
             1.51E-18  4.73E-19  2.14E-19  1.04E-19  4.22E-20  2.26E-20  1.25E-20  5.29E-21  2.50E-21
    66       1.03E-14  5.17E-15  1.92E-15  8.63E-16  3.74E-16  1.18E-16  4.81E-17  1.92E-17  5.57E-18  2.17E-18
             8.49E-19  2.63E-19  1.18E-19  5.65E-20  2.28E-20  1.21E-20  6.77E-21  3.05E-21  1.53E-21
    67       7.52E-15  3.69E-15  1.33E-15  5.88E-16  2.51E-16  7.81E-17  3.16E-17  1.25E-17  3.61E-18  1.40E-18
             5.45E-19  1.67E-19  7.45E-20  3.54E-20  1.42E-20  7.52E-21  4.17E-21  1.84E-21  9.04E-22
    68       4.58E-15  2.17E-15  7.51E-16  3.24E-16  1.36E-16  4.14E-17  1.66E-17  6.51E-18  1.86E-18  7.15E-19
             2.77E-19  8.43E-20  3.72E-20  1.75E-20  6.92E-21  3.65E-21  1.99E-21  8.49E-22  4.03E-22
    69       3.24E-15  1.50E-15  5.08E-16  2.16E-16  8.94E-17  2.70E-17  1.07E-17  4.20E-18  1.19E-18  4.57E-19
             1.77E-19  5.34E-20  2.34E-20  1.10E-20  4.30E-21  2.25E-21  1.22E-21  5.03E-22  2.34E-22
    70       1.90E-15  8.51E-16  2.80E-16  1.17E-16  4.77E-17  1.42E-17  5.59E-18  2.17E-18  6.13E-19  2.34E-19
             8.99E-20  2.69E-20  1.17E-20  5.43E-21  2.11E-21  1.10E-21  6.04E-22  2.65E-22  1.30E-22
    71       1.28E-15  5.62E-16  1.81E-16  7.48E-17  3.03E-17  8.94E-18  3.50E-18  1.35E-18  3.80E-19  1.45E-19
             5.54E-20  1.65E-20  7.14E-21  3.29E-21  1.27E-21  6.61E-22  3.59E-22  1.54E-22  7.40E-23
    72       6.72E-16  2.89E-16  9.09E-17  3.70E-17  1.48E-17  4.32E-18  1.68E-18  6.45E-19  1.80E-19  6.82E-20
             2.60E-20  7.70E-21  3.30E-21  1.51E-21  5.78E-22  2.98E-22  1.59E-22  6.52E-23  3.02E-23
    73       4.67E-16  1.99E-16  6.18E-17  2.50E-17  9.94E-18  2.88E-18  1.12E-18  4.28E-19  1.19E-19  4.51E-20
             1.72E-20  5.06E-21  2.16E-21  9.84E-22  3.75E-22  1.92E-22  1.01E-22  4.05E-23  1.84E-23
    74       2.73E-16  1.15E-16  3.53E-17  1.42E-17  5.60E-18  1.62E-18  6.23E-19  2.38E-19  6.60E-20  2.49E-20
             9.47E-21  2.78E-21  1.18E-21  5.35E-22  2.03E-22  1.04E-22  5.61E-23  2.41E-23  1.16E-23



 --------------------------------
 PRTI= 4  TRMPRT= (2S)  SPNPRT= 2

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     2       5.76E-15  4.08E-15  2.58E-15  1.82E-15  1.29E-15  8.22E-16  5.86E-16  4.20E-16  2.74E-16  1.97E-16
             1.37E-16  7.31E-17  3.91E-17  1.84E-17  5.79E-18  2.24E-18  8.34E-19  2.19E-19  7.83E-20
     3       1.11E-12  7.82E-13  4.94E-13  3.50E-13  2.48E-13  1.57E-13  1.12E-13  7.99E-14  5.22E-14  3.87E-14
             2.97E-14  2.19E-14  1.77E-14  1.37E-14  8.91E-15  6.29E-15  4.52E-15  2.94E-15  1.96E-15
     6       9.02E-12  6.37E-12  4.02E-12  2.84E-12  1.99E-12  1.24E-12  8.55E-13  5.75E-13  3.18E-13  1.89E-13
             1.05E-13  5.21E-14  3.87E-14  3.22E-14  2.34E-14  1.67E-14  1.09E-14  5.38E-15  2.80E-15
   101       1.11E-12  7.88E-13  4.97E-13  3.51E-13  2.47E-13  1.54E-13  1.06E-13  7.19E-14  4.04E-14  2.44E-14
             1.40E-14  7.88E-15  6.99E-15  6.83E-15  5.74E-15  4.42E-15  3.05E-15  1.57E-15  8.34E-16
   178       1.41E-14  9.99E-15  6.30E-15  4.43E-15  3.10E-15  1.90E-15  1.29E-15  8.36E-16  4.31E-16  2.38E-16
             1.19E-16  4.16E-17  1.75E-17  7.57E-18  3.33E-18  2.23E-18  1.53E-18  8.09E-19  4.30E-19
