SEQ='SI'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86978558.0   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
  1150       2.10E-18  1.48E-18  9.39E-19  6.66E-19  4.74E-19  3.05E-19  2.23E-19  1.69E-19  1.37E-19  1.42E-19
             1.71E-19  2.17E-19  2.27E-19  2.01E-19  1.33E-19  8.09E-20  4.33E-20  1.60E-20  6.82E-21
  1151       1.76E-20  1.24E-20  7.77E-21  5.40E-21  3.70E-21  2.15E-21  1.35E-21  7.93E-22  3.44E-22  1.65E-22
             7.31E-23  2.26E-23  8.75E-24  3.28E-24  8.65E-25  3.11E-25  1.11E-25  2.82E-26  9.97E-27
  1152       9.13E-31  6.43E-31  4.03E-31  2.80E-31  1.92E-31  1.12E-31  7.06E-32  4.15E-32  1.81E-32  8.69E-33
             3.84E-33  1.17E-33  4.48E-34  1.66E-34  4.36E-35  1.56E-35  5.56E-36  1.41E-36  5.00E-37
  1153       5.18E-31  3.65E-31  2.28E-31  1.59E-31  1.09E-31  6.36E-32  4.00E-32  2.36E-32  1.03E-32  4.93E-33
             2.17E-33  6.62E-34  2.54E-34  9.43E-35  2.47E-35  8.85E-36  3.15E-36  8.01E-37  2.84E-37
  1154       3.21E-34  2.13E-34  1.11E-34  5.88E-35  3.91E-35  1.68E-34  5.56E-34  1.65E-33  5.91E-33  1.30E-32
             2.39E-32  3.90E-32  4.41E-32  4.06E-32  2.73E-32  1.68E-32  9.00E-33  3.33E-33  1.41E-33
  1155       3.46E-18  2.44E-18  1.52E-18  1.06E-18  7.25E-19  4.21E-19  2.65E-19  1.58E-19  7.44E-20  4.22E-20
             2.62E-20  1.73E-20  1.37E-20  1.03E-20  6.11E-21  3.57E-21  1.86E-21  6.73E-22  2.84E-22
  1156       1.91E-32  1.34E-32  8.25E-33  5.60E-33  3.67E-33  1.89E-33  1.01E-33  4.77E-34  2.08E-34  2.16E-34
             2.88E-34  3.63E-34  3.60E-34  3.04E-34  1.90E-34  1.13E-34  5.95E-35  2.16E-35  9.13E-36
  1157       1.49E-34  1.04E-34  6.43E-35  4.37E-35  2.86E-35  1.47E-35  7.88E-36  3.72E-36  1.62E-36  1.68E-36
             2.25E-36  2.84E-36  2.81E-36  2.37E-36  1.49E-36  8.84E-37  4.65E-37  1.69E-37  7.12E-38
  1158       4.43E-17  3.12E-17  1.95E-17  1.36E-17  9.28E-18  5.39E-18  3.39E-18  2.02E-18  9.54E-19  5.42E-19
             3.37E-19  2.22E-19  1.75E-19  1.33E-19  7.84E-20  4.58E-20  2.39E-20  8.64E-21  3.65E-21
  1159       1.71E-13  1.21E-13  7.64E-14  5.41E-14  3.84E-14  2.45E-14  1.76E-14  1.27E-14  8.17E-15  5.71E-15
             3.78E-15  1.92E-15  1.03E-15  4.98E-16  1.69E-16  6.93E-17  2.71E-17  7.40E-18  2.70E-18
  1160       2.88E-32  2.03E-32  1.27E-32  8.83E-33  6.06E-33  3.53E-33  2.22E-33  1.31E-33  5.71E-34  2.75E-34
             1.21E-34  3.70E-35  1.42E-35  5.27E-36  1.38E-36  4.95E-37  1.76E-37  4.48E-38  1.59E-38
  1161       8.21E-21  5.81E-21  3.68E-21  2.61E-21  1.86E-21  1.20E-21  8.74E-22  6.66E-22  5.41E-22  5.65E-22
             6.81E-22  8.71E-22  9.13E-22  8.09E-22  5.33E-22  3.26E-22  1.74E-22  6.45E-23  2.74E-23
  1162       6.21E-33  4.35E-33  2.68E-33  1.82E-33  1.19E-33  6.15E-34  3.29E-34  1.56E-34  6.79E-35  7.09E-35
             9.53E-35  1.20E-34  1.20E-34  1.01E-34  6.33E-35  3.77E-35  1.98E-35  7.20E-36  3.04E-36
  1163       1.81E-34  1.20E-34  6.28E-35  3.32E-35  2.21E-35  9.51E-35  3.16E-34  9.43E-34  3.39E-33  7.50E-33
             1.38E-32  2.26E-32  2.56E-32  2.35E-32  1.59E-32  9.76E-33  5.23E-33  1.93E-33  8.21E-34
  1164       2.57E-35  1.71E-35  8.92E-36  4.72E-36  3.14E-36  1.35E-35  4.50E-35  1.34E-34  4.82E-34  1.07E-33
             1.97E-33  3.22E-33  3.65E-33  3.36E-33  2.26E-33  1.39E-33  7.46E-34  2.76E-34  1.17E-34
  1165       4.65E-19  3.28E-19  2.05E-19  1.43E-19  9.76E-20  5.67E-20  3.57E-20  2.13E-20  1.01E-20  5.74E-21
             3.58E-21  2.38E-21  1.89E-21  1.43E-21  8.47E-22  4.95E-22  2.58E-22  9.34E-23  3.94E-23
  1166       1.06E-18  7.46E-19  4.67E-19  3.25E-19  2.22E-19  1.29E-19  8.14E-20  4.86E-20  2.29E-20  1.31E-20
             8.16E-21  5.41E-21  4.30E-21  3.26E-21  1.93E-21  1.13E-21  5.87E-22  2.13E-22  8.98E-23
  1167       1.34E-18  9.44E-19  5.91E-19  4.11E-19  2.81E-19  1.63E-19  1.03E-19  6.15E-20  2.90E-20  1.65E-20
             1.03E-20  6.85E-21  5.44E-21  4.13E-21  2.44E-21  1.43E-21  7.43E-22  2.69E-22  1.14E-22
  1168       3.98E-17  2.81E-17  1.76E-17  1.22E-17  8.36E-18  4.86E-18  3.06E-18  1.83E-18  8.66E-19  4.94E-19
             3.09E-19  2.06E-19  1.64E-19  1.25E-19  7.39E-20  4.32E-20  2.25E-20  8.16E-21  3.44E-21
  1169       7.70E-17  5.44E-17  3.42E-17  2.40E-17  1.67E-17  1.00E-17  6.61E-18  4.14E-18  2.00E-18  1.05E-18
             5.04E-19  1.69E-19  6.88E-20  2.66E-20  7.17E-21  2.60E-21  9.32E-22  2.38E-22  8.43E-23
  1170       6.21E-17  4.38E-17  2.76E-17  1.93E-17  1.34E-17  8.09E-18  5.32E-18  3.33E-18  1.61E-18  8.45E-19
             4.06E-19  1.36E-19  5.54E-20  2.14E-20  5.78E-21  2.10E-21  7.51E-22  1.92E-22  6.79E-23
  1171       5.90E-17  4.17E-17  2.62E-17  1.84E-17  1.28E-17  7.69E-18  5.06E-18  3.17E-18  1.53E-18  8.03E-19
             3.86E-19  1.30E-19  5.27E-20  2.04E-20  5.50E-21  1.99E-21  7.14E-22  1.82E-22  6.46E-23
  1172       4.42E-16  3.12E-16  1.96E-16  1.38E-16  9.56E-17  5.77E-17  3.80E-17  2.38E-17  1.15E-17  6.04E-18
             2.91E-18  9.79E-19  3.98E-19  1.54E-19  4.15E-20  1.51E-20  5.40E-21  1.38E-21  4.88E-22
  1173       5.19E-19  3.67E-19  2.33E-19  1.65E-19  1.18E-19  7.60E-20  5.58E-20  4.28E-20  3.55E-20  3.79E-20
             4.67E-20  6.08E-20  6.42E-20  5.72E-20  3.78E-20  2.31E-20  1.24E-20  4.58E-21  1.95E-21
  1174       1.73E-13  1.23E-13  7.77E-14  5.51E-14  3.91E-14  2.50E-14  1.80E-14  1.31E-14  8.59E-15  6.09E-15
             4.09E-15  2.11E-15  1.14E-15  5.57E-16  1.90E-16  7.83E-17  3.06E-17  8.39E-18  3.07E-18
  1175       3.78E-19  2.68E-19  1.70E-19  1.20E-19  8.57E-20  5.54E-20  4.07E-20  3.12E-20  2.59E-20  2.77E-20
             3.41E-20  4.43E-20  4.68E-20  4.17E-20  2.76E-20  1.69E-20  9.04E-21  3.35E-21  1.42E-21
  1176       1.31E-19  9.30E-20  5.89E-20  4.18E-20  2.98E-20  1.92E-20  1.41E-20  1.08E-20  9.00E-21  9.61E-21
             1.18E-20  1.54E-20  1.63E-20  1.45E-20  9.59E-21  5.87E-21  3.14E-21  1.16E-21  4.95E-22
  1177       1.43E-14  1.01E-14  6.42E-15  4.56E-15  3.25E-15  2.11E-15  1.55E-15  1.17E-15  8.47E-16  6.96E-16
             5.91E-16  4.92E-16  4.30E-16  3.67E-16  2.77E-16  2.08E-16  1.44E-16  7.62E-17  4.16E-17
  1178       3.53E-14  2.50E-14  1.58E-14  1.13E-14  8.02E-15  5.20E-15  3.82E-15  2.88E-15  2.09E-15  1.72E-15
             1.46E-15  1.22E-15  1.07E-15  9.10E-16  6.88E-16  5.17E-16  3.58E-16  1.89E-16  1.03E-16
  1179       1.22E-17  8.61E-18  5.42E-18  3.81E-18  2.66E-18  1.63E-18  1.11E-18  7.37E-19  4.37E-19  3.22E-19
             2.74E-19  2.56E-19  2.36E-19  1.94E-19  1.21E-19  7.23E-20  3.81E-20  1.39E-20  5.90E-21
  1180       1.41E-17  9.95E-18  6.27E-18  4.40E-18  3.08E-18  1.89E-18  1.28E-18  8.51E-19  5.05E-19  3.72E-19
             3.17E-19  2.96E-19  2.73E-19  2.25E-19  1.40E-19  8.36E-20  4.41E-20  1.61E-20  6.83E-21
  1181       1.24E-17  8.72E-18  5.49E-18  3.86E-18  2.70E-18  1.65E-18  1.12E-18  7.46E-19  4.43E-19  3.27E-19
             2.78E-19  2.60E-19  2.40E-19  1.97E-19  1.23E-19  7.35E-20  3.88E-20  1.42E-20  6.00E-21
  1182       5.31E-31  3.76E-31  2.38E-31  1.69E-31  1.21E-31  7.83E-32  5.75E-32  4.34E-32  3.17E-32  2.61E-32
             2.22E-32  1.86E-32  1.63E-32  1.39E-32  1.05E-32  7.90E-33  5.47E-33  2.89E-33  1.58E-33
  1183       6.97E-15  4.93E-15  3.13E-15  2.22E-15  1.59E-15  1.03E-15  7.57E-16  5.73E-16  4.20E-16  3.48E-16
             2.99E-16  2.52E-16  2.21E-16  1.89E-16  1.43E-16  1.08E-16  7.47E-17  3.95E-17  2.16E-17
  1184       9.06E-17  6.40E-17  4.03E-17  2.83E-17  1.98E-17  1.21E-17  8.24E-18  5.50E-18  3.28E-18  2.44E-18
             2.09E-18  1.98E-18  1.83E-18  1.51E-18  9.42E-19  5.62E-19  2.97E-19  1.09E-19  4.60E-20
  1185       1.61E-35  1.07E-35  5.59E-36  2.96E-36  1.98E-36  8.68E-36  2.93E-35  8.94E-35  3.33E-34  7.57E-34
             1.42E-33  2.38E-33  2.71E-33  2.51E-33  1.70E-33  1.05E-33  5.63E-34  2.08E-34  8.86E-35
  1186       4.23E-18  2.99E-18  1.88E-18  1.32E-18  9.14E-19  5.51E-19  3.65E-19  2.32E-19  1.18E-19  6.66E-20
             3.55E-20  1.42E-20  6.62E-21  2.91E-21  9.07E-22  3.57E-22  1.36E-22  3.63E-23  1.32E-23
  1187       1.72E-18  1.22E-18  7.64E-19  5.36E-19  3.72E-19  2.24E-19  1.48E-19  9.44E-20  4.81E-20  2.71E-20
             1.45E-20  5.78E-21  2.69E-21  1.19E-21  3.69E-22  1.45E-22  5.52E-23  1.48E-23  5.36E-24
  1188       1.53E-31  1.08E-31  6.78E-32  4.75E-32  3.31E-32  2.00E-32  1.33E-32  8.52E-33  4.38E-33  2.49E-33
             1.33E-33  5.35E-34  2.50E-34  1.10E-34  3.41E-35  1.34E-35  5.10E-36  1.37E-36  4.95E-37
  1189       6.90E-19  4.87E-19  3.06E-19  2.15E-19  1.49E-19  9.00E-20  5.95E-20  3.78E-20  1.93E-20  1.09E-20
             5.80E-21  2.32E-21  1.08E-21  4.77E-22  1.48E-22  5.84E-23  2.22E-23  5.95E-24  2.15E-24
  1190       8.08E-19  5.70E-19  3.59E-19  2.51E-19  1.75E-19  1.05E-19  6.97E-20  4.43E-20  2.26E-20  1.27E-20
             6.80E-21  2.72E-21  1.27E-21  5.58E-22  1.74E-22  6.84E-23  2.60E-23  6.97E-24  2.52E-24
  1191       2.91E-18  2.05E-18  1.29E-18  9.04E-19  6.28E-19  3.79E-19  2.51E-19  1.59E-19  8.12E-20  4.58E-20
             2.44E-20  9.77E-21  4.56E-21  2.01E-21  6.25E-22  2.46E-22  9.35E-23  2.51E-23  9.07E-24
  1192       9.02E-17  6.37E-17  4.00E-17  2.81E-17  1.95E-17  1.18E-17  7.78E-18  4.95E-18  2.52E-18  1.42E-18
             7.60E-19  3.04E-19  1.42E-19  6.24E-20  1.94E-20  7.65E-21  2.91E-21  7.80E-22  2.82E-22
  1193       1.83E-17  1.30E-17  8.22E-18  5.84E-18  4.16E-18  2.70E-18  2.00E-18  1.55E-18  1.33E-18  1.47E-18
             1.86E-18  2.49E-18  2.65E-18  2.38E-18  1.58E-18  9.69E-19  5.20E-19  1.93E-19  8.21E-20
  1194       4.18E-19  2.95E-19  1.85E-19  1.30E-19  9.02E-20  5.44E-20  3.60E-20  2.29E-20  1.17E-20  6.60E-21
             3.52E-21  1.41E-21  6.59E-22  2.90E-22  9.04E-23  3.56E-23  1.35E-23  3.62E-24  1.31E-24
  1195       7.61E-32  5.37E-32  3.38E-32  2.37E-32  1.65E-32  1.00E-32  6.65E-33  4.26E-33  2.19E-33  1.25E-33
             6.69E-34  2.69E-34  1.26E-34  5.52E-35  1.72E-35  6.76E-36  2.57E-36  6.89E-37  2.49E-37
  1196       4.76E-32  3.36E-32  2.11E-32  1.48E-32  1.03E-32  6.25E-33  4.15E-33  2.66E-33  1.37E-33  7.79E-34
             4.18E-34  1.68E-34  7.85E-35  3.45E-35  1.07E-35  4.23E-36  1.61E-36  4.31E-37  1.56E-37
  1197       1.12E-17  7.90E-18  4.97E-18  3.48E-18  2.42E-18  1.46E-18  9.67E-19  6.16E-19  3.15E-19  1.78E-19
             9.53E-20  3.82E-20  1.79E-20  7.88E-21  2.46E-21  9.68E-22  3.68E-22  9.87E-23  3.57E-23
  1198       2.92E-31  2.05E-31  1.29E-31  8.94E-32  6.13E-32  3.57E-32  2.25E-32  1.35E-32  6.19E-33  3.22E-33
             1.60E-33  6.12E-34  2.86E-34  1.28E-34  4.10E-35  1.63E-35  6.19E-36  1.65E-36  5.97E-37
  1199       9.59E-20  6.77E-20  4.26E-20  2.98E-20  2.07E-20  1.25E-20  8.29E-21  5.28E-21  2.70E-21  1.53E-21
             8.18E-22  3.29E-22  1.54E-22  6.78E-23  2.12E-23  8.34E-24  3.17E-24  8.50E-25  3.08E-25
  1200       3.63E-19  2.56E-19  1.61E-19  1.13E-19  7.84E-20  4.74E-20  3.14E-20  2.00E-20  1.02E-20  5.78E-21
             3.10E-21  1.24E-21  5.82E-22  2.57E-22  8.01E-23  3.16E-23  1.20E-23  3.22E-24  1.17E-24
  1201       2.14E-31  1.51E-31  9.50E-32  6.66E-32  4.64E-32  2.81E-32  1.87E-32  1.20E-32  6.20E-33  3.53E-33
             1.90E-33  7.68E-34  3.59E-34  1.58E-34  4.93E-35  1.94E-35  7.39E-36  1.98E-36  7.18E-37
  1202       2.65E-17  1.87E-17  1.18E-17  8.24E-18  5.73E-18  3.46E-18  2.29E-18  1.46E-18  7.47E-19  4.23E-19
             2.27E-19  9.11E-20  4.26E-20  1.88E-20  5.87E-21  2.31E-21  8.80E-22  2.36E-22  8.54E-23
  1203       7.55E-19  5.33E-19  3.35E-19  2.35E-19  1.63E-19  9.86E-20  6.53E-20  4.16E-20  2.13E-20  1.21E-20
             6.46E-21  2.60E-21  1.22E-21  5.36E-22  1.67E-22  6.60E-23  2.51E-23  6.73E-24  2.44E-24
  1204       3.02E-23  2.13E-23  1.34E-23  9.41E-24  6.56E-24  3.99E-24  2.67E-24  1.73E-24  9.23E-25  5.59E-25
             3.40E-25  1.89E-25  1.32E-25  9.67E-26  6.55E-26  4.72E-26  3.20E-26  1.66E-26  9.02E-27
  1205       7.64E-32  5.39E-32  3.39E-32  2.38E-32  1.66E-32  1.01E-32  6.76E-33  4.37E-33  2.34E-33  1.41E-33
             8.62E-34  4.79E-34  3.33E-34  2.45E-34  1.66E-34  1.20E-34  8.09E-35  4.21E-35  2.28E-35
  1206       1.66E-32  1.17E-32  7.36E-33  5.17E-33  3.60E-33  2.19E-33  1.47E-33  9.49E-34  5.07E-34  3.07E-34
             1.87E-34  1.04E-34  7.23E-35  5.31E-35  3.60E-35  2.59E-35  1.76E-35  9.13E-36  4.96E-36
  1207       4.94E-33  3.48E-33  2.18E-33  1.52E-33  1.04E-33  6.06E-34  3.83E-34  2.29E-34  1.06E-34  5.52E-35
             2.76E-35  1.06E-35  4.96E-36  2.23E-36  7.16E-37  2.84E-37  1.08E-37  2.90E-38  1.05E-38
  1208       2.08E-31  1.47E-31  9.25E-32  6.49E-32  4.53E-32  2.76E-32  1.84E-32  1.20E-32  6.40E-33  3.89E-33
             2.37E-33  1.33E-33  9.25E-34  6.81E-34  4.62E-34  3.33E-34  2.26E-34  1.17E-34  6.37E-35
  1209       1.12E-17  7.87E-18  4.91E-18  3.39E-18  2.30E-18  1.30E-18  7.87E-19  4.42E-19  1.81E-19  8.31E-20
             3.55E-20  1.06E-20  4.04E-21  1.50E-21  3.92E-22  1.40E-22  5.00E-23  1.27E-23  4.49E-24
  1210       2.27E-18  1.60E-18  9.96E-19  6.88E-19  4.66E-19  2.63E-19  1.60E-19  8.98E-20  3.66E-20  1.69E-20
             7.21E-21  2.15E-21  8.20E-22  3.04E-22  7.95E-23  2.85E-23  1.01E-23  2.58E-24  9.12E-25
  1211       5.26E-32  3.70E-32  2.31E-32  1.60E-32  1.08E-32  6.10E-33  3.71E-33  2.08E-33  8.51E-34  3.92E-34
             1.68E-34  5.01E-35  1.91E-35  7.10E-36  1.86E-36  6.66E-37  2.37E-37  6.02E-38  2.13E-38
  1212       3.41E-18  2.40E-18  1.50E-18  1.03E-18  7.00E-19  3.95E-19  2.40E-19  1.35E-19  5.51E-20  2.53E-20
             1.08E-20  3.23E-21  1.23E-21  4.57E-22  1.20E-22  4.28E-23  1.52E-23  3.87E-24  1.37E-24
  1213       2.55E-18  1.79E-18  1.12E-18  7.73E-19  5.23E-19  2.96E-19  1.79E-19  1.01E-19  4.12E-20  1.89E-20
             8.11E-21  2.42E-21  9.22E-22  3.42E-22  8.94E-23  3.20E-23  1.14E-23  2.90E-24  1.03E-24
  1214       2.38E-17  1.67E-17  1.04E-17  7.21E-18  4.88E-18  2.76E-18  1.67E-18  9.40E-19  3.84E-19  1.77E-19
             7.56E-20  2.25E-20  8.60E-21  3.19E-21  8.34E-22  2.99E-22  1.06E-22  2.70E-23  9.56E-24
  1215       2.01E-16  1.41E-16  8.81E-17  6.09E-17  4.12E-17  2.33E-17  1.41E-17  7.94E-18  3.24E-18  1.49E-18
             6.39E-19  1.91E-19  7.27E-20  2.69E-20  7.05E-21  2.52E-21  8.98E-22  2.28E-22  8.08E-23
  1216       3.82E-13  2.70E-13  1.70E-13  1.19E-13  8.32E-14  5.06E-14  3.37E-14  2.15E-14  1.07E-14  5.76E-15
             2.84E-15  9.82E-16  4.05E-16  1.58E-16  4.31E-17  1.57E-17  5.62E-18  1.44E-18  5.09E-19
  1217       4.32E-18  3.04E-18  1.90E-18  1.31E-18  8.88E-19  5.01E-19  3.05E-19  1.71E-19  7.00E-20  3.22E-20
             1.38E-20  4.12E-21  1.57E-21  5.82E-22  1.52E-22  5.46E-23  1.94E-23  4.93E-24  1.75E-24
  1218       2.89E-19  2.03E-19  1.27E-19  8.75E-20  5.92E-20  3.35E-20  2.03E-20  1.14E-20  4.67E-21  2.15E-21
             9.21E-22  2.75E-22  1.05E-22  3.89E-23  1.02E-23  3.64E-24  1.30E-24  3.29E-25  1.17E-25
  1219       8.99E-34  6.32E-34  3.94E-34  2.72E-34  1.85E-34  1.04E-34  6.34E-35  3.56E-35  1.46E-35  6.72E-36
             2.88E-36  8.61E-37  3.29E-37  1.22E-37  3.20E-38  1.14E-38  4.07E-39  1.04E-39  3.67E-40
  1220       1.09E-32  7.67E-33  4.78E-33  3.31E-33  2.24E-33  1.27E-33  7.69E-34  4.33E-34  1.77E-34  8.16E-35
             3.50E-35  1.05E-35  3.99E-36  1.48E-36  3.88E-37  1.39E-37  4.95E-38  1.26E-38  4.45E-39
  1221       2.25E-13  1.59E-13  1.00E-13  7.02E-14  4.90E-14  2.98E-14  1.98E-14  1.26E-14  6.31E-15  3.40E-15
             1.67E-15  5.80E-16  2.39E-16  9.34E-17  2.54E-17  9.24E-18  3.32E-18  8.48E-19  3.01E-19
  1222       3.54E-13  2.50E-13  1.58E-13  1.11E-13  7.71E-14  4.69E-14  3.12E-14  1.99E-14  9.94E-15  5.35E-15
             2.64E-15  9.13E-16  3.77E-16  1.47E-16  4.00E-17  1.46E-17  5.23E-18  1.34E-18  4.74E-19
  1223       3.08E-13  2.17E-13  1.37E-13  9.60E-14  6.69E-14  4.07E-14  2.71E-14  1.73E-14  8.63E-15  4.64E-15
             2.29E-15  7.93E-16  3.27E-16  1.28E-16  3.48E-17  1.27E-17  4.54E-18  1.16E-18  4.12E-19
  1224       3.84E-31  2.70E-31  1.68E-31  1.16E-31  7.86E-32  4.42E-32  2.67E-32  1.49E-32  6.02E-33  2.74E-33
             1.16E-33  3.40E-34  1.28E-34  4.70E-35  1.22E-35  4.36E-36  1.55E-36  3.93E-37  1.39E-37
  1225       6.69E-21  4.71E-21  2.93E-21  2.03E-21  1.37E-21  7.76E-22  4.72E-22  2.65E-22  1.08E-22  5.00E-23
             2.14E-23  6.39E-24  2.44E-24  9.04E-25  2.37E-25  8.48E-26  3.02E-26  7.67E-27  2.71E-27
  1226       1.04E-19  7.30E-20  4.55E-20  3.14E-20  2.13E-20  1.20E-20  7.31E-21  4.11E-21  1.68E-21  7.75E-22
             3.32E-22  9.91E-23  3.78E-23  1.40E-23  3.67E-24  1.31E-24  4.68E-25  1.19E-25  4.21E-26
  1235       1.42E-30  1.00E-30  6.30E-31  4.42E-31  3.08E-31  1.87E-31  1.25E-31  7.95E-32  3.97E-32  2.14E-32
             1.05E-32  3.65E-33  1.51E-33  5.90E-34  1.61E-34  5.84E-35  2.10E-35  5.36E-36  1.90E-36
  1248       2.84E-15  2.00E-15  1.26E-15  8.85E-16  6.18E-16  3.76E-16  2.50E-16  1.60E-16  7.98E-17  4.30E-17
             2.12E-17  7.36E-18  3.04E-18  1.19E-18  3.23E-19  1.18E-19  4.22E-20  1.08E-20  3.82E-21
  1249       6.22E-17  4.37E-17  2.73E-17  1.89E-17  1.28E-17  7.22E-18  4.38E-18  2.47E-18  1.01E-18  4.65E-19
             1.99E-19  5.95E-20  2.27E-20  8.42E-21  2.21E-21  7.90E-22  2.81E-22  7.14E-23  2.53E-23
  1258       4.39E-33  3.10E-33  1.96E-33  1.38E-33  9.63E-34  5.92E-34  4.00E-34  2.61E-34  1.35E-34  7.39E-35
             3.67E-35  1.26E-35  5.13E-36  1.99E-36  5.38E-37  1.96E-37  7.02E-38  1.79E-38  6.37E-39
  1271       1.51E-32  1.06E-32  6.63E-33  4.58E-33  3.10E-33  1.75E-33  1.07E-33  6.00E-34  2.46E-34  1.13E-34
             4.87E-35  1.46E-35  5.56E-36  2.06E-36  5.41E-37  1.94E-37  6.90E-38  1.75E-38  6.21E-39
  1272       1.83E-18  1.29E-18  8.01E-19  5.52E-19  3.71E-19  2.07E-19  1.24E-19  6.97E-20  2.95E-20  1.51E-20
             8.24E-21  4.65E-21  3.43E-21  2.52E-21  1.46E-21  8.48E-22  4.41E-22  1.59E-22  6.72E-23
  1273       1.38E-18  9.69E-19  6.03E-19  4.15E-19  2.80E-19  1.56E-19  9.37E-20  5.25E-20  2.22E-20  1.13E-20
             6.20E-21  3.50E-21  2.58E-21  1.89E-21  1.10E-21  6.39E-22  3.32E-22  1.20E-22  5.06E-23
  1274       2.79E-20  1.96E-20  1.22E-20  8.45E-21  5.73E-21  3.24E-21  1.97E-21  1.11E-21  4.53E-22  2.09E-22
             8.97E-23  2.68E-23  1.02E-23  3.80E-24  9.94E-25  3.56E-25  1.27E-25  3.22E-26  1.14E-26
  1275       1.56E-30  1.10E-30  6.82E-31  4.71E-31  3.18E-31  1.79E-31  1.08E-31  6.04E-32  2.45E-32  1.12E-32
             4.72E-33  1.39E-33  5.22E-34  1.92E-34  4.98E-35  1.78E-35  6.32E-36  1.60E-36  5.68E-37
  1276       6.37E-31  4.46E-31  2.74E-31  1.85E-31  1.20E-31  6.08E-32  3.22E-32  1.51E-32  5.26E-33  3.46E-33
             3.57E-33  4.09E-33  3.98E-33  3.33E-33  2.08E-33  1.24E-33  6.50E-34  2.36E-34  9.96E-35
  1277       8.95E-31  6.30E-31  3.92E-31  2.71E-31  1.83E-31  1.03E-31  6.22E-32  3.47E-32  1.41E-32  6.42E-33
             2.72E-33  7.97E-34  3.00E-34  1.10E-34  2.86E-35  1.02E-35  3.63E-36  9.23E-37  3.27E-37
  1278       7.94E-15  5.60E-15  3.53E-15  2.49E-15  1.74E-15  1.08E-15  7.37E-16  5.01E-16  3.11E-16  2.42E-16
             2.19E-16  2.19E-16  2.07E-16  1.73E-16  1.09E-16  6.56E-17  3.47E-17  1.27E-17  5.39E-18
  1279       1.49E-18  1.04E-18  6.50E-19  4.47E-19  3.01E-19  1.68E-19  1.01E-19  5.66E-20  2.40E-20  1.23E-20
             6.70E-21  3.79E-21  2.80E-21  2.06E-21  1.20E-21  6.95E-22  3.61E-22  1.31E-22  5.50E-23
  1280       6.73E-32  4.71E-32  2.90E-32  1.96E-32  1.27E-32  6.43E-33  3.41E-33  1.60E-33  5.57E-34  3.67E-34
             3.80E-34  4.36E-34  4.24E-34  3.55E-34  2.22E-34  1.32E-34  6.94E-35  2.52E-35  1.06E-35
  1281       4.38E-34  3.07E-34  1.89E-34  1.27E-34  8.27E-35  4.19E-35  2.22E-35  1.04E-35  3.62E-36  2.39E-36
             2.48E-36  2.84E-36  2.77E-36  2.32E-36  1.45E-36  8.61E-37  4.52E-37  1.64E-37  6.93E-38
  1282       1.78E-17  1.25E-17  7.77E-18  5.35E-18  3.60E-18  2.01E-18  1.21E-18  6.77E-19  2.87E-19  1.47E-19
             8.03E-20  4.54E-20  3.36E-20  2.47E-20  1.43E-20  8.33E-21  4.33E-21  1.57E-21  6.60E-22
  1283       2.43E-32  1.71E-32  1.07E-32  7.36E-33  4.97E-33  2.80E-33  1.69E-33  9.45E-34  3.83E-34  1.75E-34
             7.40E-35  2.17E-35  8.19E-36  3.01E-36  7.81E-37  2.79E-37  9.91E-38  2.52E-38  8.91E-39
  1284       1.94E-31  1.36E-31  8.36E-32  5.65E-32  3.67E-32  1.86E-32  9.85E-33  4.62E-33  1.61E-33  1.07E-33
             1.11E-33  1.27E-33  1.24E-33  1.04E-33  6.51E-34  3.87E-34  2.03E-34  7.39E-35  3.12E-35
  1285       1.68E-19  1.18E-19  7.35E-20  5.06E-20  3.41E-20  1.90E-20  1.14E-20  6.41E-21  2.72E-21  1.39E-21
             7.65E-22  4.35E-22  3.22E-22  2.37E-22  1.38E-22  8.01E-23  4.17E-23  1.51E-23  6.35E-24
  1286       3.80E-19  2.67E-19  1.66E-19  1.14E-19  7.71E-20  4.30E-20  2.59E-20  1.45E-20  6.15E-21  3.15E-21
             1.73E-21  9.83E-22  7.29E-22  5.36E-22  3.12E-22  1.81E-22  9.42E-23  3.41E-23  1.44E-23
  1287       4.87E-19  3.43E-19  2.13E-19  1.47E-19  9.88E-20  5.52E-20  3.32E-20  1.86E-20  7.89E-21  4.04E-21
             2.22E-21  1.26E-21  9.36E-22  6.88E-22  4.00E-22  2.33E-22  1.21E-22  4.37E-23  1.84E-23
  1288       1.75E-13  1.23E-13  7.77E-14  5.46E-14  3.81E-14  2.32E-14  1.55E-14  9.90E-15  4.97E-15  2.69E-15
             1.33E-15  4.63E-16  1.92E-16  7.50E-17  2.04E-17  7.44E-18  2.67E-18  6.83E-19  2.42E-19
  1289       1.60E-17  1.13E-17  7.01E-18  4.83E-18  3.25E-18  1.81E-18  1.09E-18  6.12E-19  2.60E-19  1.33E-19
             7.33E-20  4.18E-20  3.11E-20  2.29E-20  1.33E-20  7.74E-21  4.03E-21  1.46E-21  6.14E-22
  1290       9.64E-14  6.81E-14  4.29E-14  3.01E-14  2.10E-14  1.28E-14  8.55E-15  5.48E-15  2.76E-15  1.49E-15
